Time	Lux	CLA	CS	Activity
12/03/2013 10:56:00	516.3508	281.77435	0.30529073	0.1832585
12/03/2013 10:57:30	355.70648	380.18475	0.36283916	0.0312
12/03/2013 10:59:00	350.6826	371.31427	0.358288	0.0312
12/03/2013 11:00:30	421.77173	512.1343	0.41940027	0.2021991
12/03/2013 11:02:00	254.68349	149.67517	0.1945959	0.6173344
12/03/2013 11:03:30	280.40698	186.26958	0.23021463	0.76041
12/03/2013 11:05:00	101.39416	116.091354	0.15776505	0.3618393
12/03/2013 11:06:30	72.68542	65.711914	0.0941226	0.55681294
12/03/2013 11:08:00	42.299255	22.153805	0.031324316	0.47522426
12/03/2013 11:09:30	50.375546	26.361635	0.03758948	0.0312
12/03/2013 11:11:00	50.83134	26.174887	0.037311602	0.0312
12/03/2013 11:12:30	50.42413	28.31544	0.040494334	0.0312
12/03/2013 11:14:00	50.879925	28.128393	0.040216416	0.0312
12/03/2013 11:15:30	51.745464	27.72076	0.039610635	0.0312
12/03/2013 11:17:00	51.745464	27.72076	0.039610635	0.0312
12/03/2013 11:18:30	114.015564	138.0	0.18226807	0.038212042
12/03/2013 11:20:00	62.24647	36.86718	0.05313331	0.21275564
12/03/2013 11:21:30	125.52785	65.71415	0.09412573	0.0312
12/03/2013 11:23:00	55.85268	29.878464	0.04281469	0.0312
12/03/2013 11:24:30	247.04312	132.99942	0.17683566	0.076424085
12/03/2013 11:26:00	321.28384	174.40198	0.21914224	0.0312
12/03/2013 11:27:30	327.62903	179.64711	0.22409037	0.0312
12/03/2013 11:29:00	264.66025	145.2065	0.18993542	0.59443986
12/03/2013 11:30:30	227.86174	111.564	0.15246958	0.0312
12/03/2013 11:32:00	132.13452	161.83902	0.20692843	0.39588362
12/03/2013 11:33:30	10.309213	11.084354	0.014955157	0.4596047
12/03/2013 11:35:00	18.024338	9.54312	0.0127207935	0.1034787
12/03/2013 11:36:30	21.629713	11.839193	0.01605611	0.0312
12/03/2013 11:38:00	21.629713	11.839193	0.01605611	0.0312
12/03/2013 11:39:30	21.629713	11.839193	0.01605611	0.0312
12/03/2013 11:41:00	21.629713	11.839193	0.01605611	0.0312
12/03/2013 11:42:30	18.88988	9.132459	0.012129033	0.038212042
12/03/2013 11:44:00	21.581131	26.050112	0.037125934	0.0312
12/03/2013 11:45:30	13.049046	15.519933	0.021469409	0.0312
12/03/2013 11:47:00	15.284504	18.290497	0.025576312	0.0312
12/03/2013 11:48:30	19.345673	23.279547	0.033000924	0.0312
12/03/2013 11:50:00	9.395088	8.867265	0.011747765	0.3782799
12/03/2013 11:51:30	8.025171	6.6494765	0.0085924445	0.038212042
12/03/2013 11:53:00	5.8382964	5.5432253	0.007046181	0.0312
12/03/2013 11:54:30	68.3162	64.28056	0.092161946	0.038212042
12/03/2013 11:56:00	104.07591	101.96252	0.14096738	0.17510957
12/03/2013 11:57:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 11:59:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:00:30	1.777128	0.5541734	5.6138635E-4	0.022061732
12/03/2013 12:02:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:03:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:05:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:06:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:08:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:09:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:11:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:12:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:14:00	2.6426687	1.1069499	0.0012027144	0.0312
12/03/2013 12:15:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:17:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:18:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:20:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:21:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:23:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:24:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:26:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:27:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:29:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:30:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:32:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:33:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:35:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:36:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:38:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:39:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:41:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:42:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:44:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:45:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:47:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:48:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:50:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:51:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:53:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:54:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:56:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:57:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 12:59:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:00:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:02:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:03:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:05:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:06:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:08:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:09:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:11:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:12:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:14:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:15:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:17:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:18:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:20:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:21:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:23:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:24:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:26:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:27:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:29:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:30:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:32:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:33:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:35:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:36:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:38:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:39:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:41:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:42:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:44:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:45:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:47:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:48:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:50:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:51:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:53:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:54:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:56:00	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 13:57:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 13:59:00	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:00:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:02:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 14:03:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:05:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 14:06:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:08:00	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:09:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 14:11:00	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:12:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:14:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 14:15:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:17:00	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:18:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:20:00	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:21:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:23:00	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:24:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 14:26:00	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:27:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:29:00	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:30:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:32:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 14:33:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:35:00	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:36:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:38:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 14:39:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:41:00	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:42:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:44:00	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:45:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:47:00	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:48:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:50:00	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 14:51:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 14:53:00	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:54:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:56:00	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:57:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 14:59:00	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 15:00:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 15:02:00	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 15:03:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 15:05:00	1.3213344	0.55347496	5.6063535E-4	0.038212042
12/03/2013 15:06:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 15:08:00	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 15:09:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 15:11:00	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 15:12:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 15:14:00	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 15:15:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 15:17:00	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 15:18:30	1.777128	0.5541734	5.6138635E-4	0.0312
12/03/2013 15:20:00	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 15:21:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 15:23:00	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 15:24:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 15:26:00	3.964003	1.6604251	0.0018790066	0.038212042
12/03/2013 15:27:30	5.33392	3.8782132	0.0047678826	0.0312
12/03/2013 15:29:00	5.33392	3.8782132	0.0047678826	0.0312
12/03/2013 15:30:30	5.33392	3.8782132	0.0047678826	0.0312
12/03/2013 15:32:00	5.33392	3.8782132	0.0047678826	0.0312
12/03/2013 15:33:30	5.33392	3.8782132	0.0047678826	0.0312
12/03/2013 15:35:00	5.33392	3.8782132	0.0047678826	0.0312
12/03/2013 15:36:30	5.33392	3.8782132	0.0047678826	0.038212042
12/03/2013 15:38:00	5.33392	3.8782132	0.0047678826	0.0312
12/03/2013 15:39:30	5.33392	3.8782132	0.0047678826	0.0312
12/03/2013 15:41:00	6.7038374	6.096001	0.007816059	0.43846825
12/03/2013 15:42:30	19.29709	21.615234	0.030522311	0.59443986
12/03/2013 15:44:00	47.461273	27.874323	0.03983886	0.15908942
12/03/2013 15:45:30	34.770855	17.837519	0.024903607	0.0312
12/03/2013 15:47:00	33.85673	16.295284	0.02261663	0.0312
12/03/2013 15:48:30	32.031017	15.127145	0.020888913	0.022061732
12/03/2013 15:50:00	9.899466	10.532276	0.014152569	0.37634495
12/03/2013 15:51:30	1.3213344	0.55347496	5.6063535E-4	0.0624
12/03/2013 15:53:00	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 15:54:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 15:56:00	1.3213344	0.55347496	5.6063535E-4	0.038212042
12/03/2013 15:57:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 15:59:00	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 16:00:30	1.3213344	0.55347496	5.6063535E-4	0.1910602
12/03/2013 16:02:00	1.3213344	0.55347496	5.6063535E-4	0.12283452
12/03/2013 16:03:30	1.3213344	0.55347496	5.6063535E-4	0.25822595
12/03/2013 16:05:00	1.3213344	0.55347496	5.6063535E-4	0.14466844
12/03/2013 16:06:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 16:08:00	1.3213344	0.55347496	5.6063535E-4	0.022061732
12/03/2013 16:09:30	1.3213344	0.55347496	5.6063535E-4	0.0312
12/03/2013 16:11:00	1.3213344	0.55347496	5.6063535E-4	0.0312
