Time	Lux	CLA	CS	Activity
12/03/2013 10:55:00	805.3697	572.0679	0.43964517	0.15443212
12/03/2013 10:56:30	714.2544	465.9653	0.40172088	0.038212042
12/03/2013 10:58:00	669.786	406.49445	0.37570974	0.0312
12/03/2013 10:59:30	577.3316	328.6416	0.3347431	0.40739602
12/03/2013 11:01:00	235.71307	218.66837	0.25830972	0.30489922
12/03/2013 11:02:30	7.8813643	5.4689975	0.006943208	0.044123463
12/03/2013 11:04:00	33.53351	22.478245	0.031807512	0.5581226
12/03/2013 11:05:30	26.550142	21.408827	0.030214936	0.6717064
12/03/2013 11:07:00	101.03714	54.78858	0.078954704	0.48485643
12/03/2013 11:08:30	337.9771	180.43588	0.22482695	0.0312
12/03/2013 11:10:00	339.5107	181.89758	0.2261868	0.0312
12/03/2013 11:11:30	339.5107	181.89758	0.2261868	0.0312
12/03/2013 11:13:00	332.42175	178.59828	0.2231079	0.0312
12/03/2013 11:14:30	330.9397	179.23843	0.22370793	0.0312
12/03/2013 11:16:00	332.47336	180.69925	0.22507244	0.0312
12/03/2013 11:17:30	331.94574	178.79338	0.2232909	0.0312
12/03/2013 11:19:00	66.96629	38.785797	0.055945873	0.08544472
12/03/2013 11:20:30	134.52151	73.43793	0.104562305	0.11673971
12/03/2013 11:22:00	3.491684	3.0542924	0.003669894	0.0312
12/03/2013 11:23:30	44.59505	21.567575	0.030451339	0.044123463
12/03/2013 11:25:00	321.83624	178.99309	0.22347812	0.06976532
12/03/2013 11:26:30	318.7174	173.97684	0.21873736	0.0312
12/03/2013 11:28:00	335.11377	188.07347	0.23185945	0.126735
12/03/2013 11:29:30	148.85176	88.13771	0.123744406	0.29268196
12/03/2013 11:31:00	23.276552	27.961237	0.03996808	0.0312
12/03/2013 11:32:30	13.120322	14.623852	0.020145988	0.9088255
12/03/2013 11:34:00	4.5493045	5.4638925	0.006936157	0.5126683
12/03/2013 11:35:30	1.4820461	0.64323413	6.62E-04	0.0312
12/03/2013 11:37:00	1.4820461	0.64323413	6.62E-04	0.022061732
12/03/2013 11:38:30	1.4820461	0.64323413	6.62E-04	0.0312
12/03/2013 11:40:00	1.4820461	0.64323413	6.62E-04	0.0312
12/03/2013 11:41:30	1.4820461	0.64323413	6.62E-04	0.0312
12/03/2013 11:43:00	1.4820461	0.64323413	6.62E-04	0.0312
12/03/2013 11:44:30	1.4820461	0.64323413	6.62E-04	0.0312
12/03/2013 11:46:00	1.4820461	0.64323413	6.62E-04	0.0312
12/03/2013 11:47:30	1.4820461	0.64323413	6.62E-04	0.0312
12/03/2013 11:49:00	1.4820461	0.64323413	6.62E-04	0.33018976
12/03/2013 11:50:30	30.05115	28.127491	0.040215082	0.1832585
12/03/2013 11:52:00	65.81483	66.53661	0.095248595	0.058369856
12/03/2013 11:53:30	30.632763	30.536362	0.04379022	0.19977748
12/03/2013 11:55:00	1.9580548	0.6439636	6.62E-04	0.0312
12/03/2013 11:56:30	1.4820461	0.64323413	6.62E-04	0.27731165
12/03/2013 11:58:00	1.4820461	0.64323413	6.62E-04	0.0312
12/03/2013 11:59:30	1.4820461	0.64323413	6.62E-04	0.0312
12/03/2013 12:01:00	1.4820461	0.64323413	6.62E-04	0.0312
12/03/2013 12:02:30	1.4820461	0.64323413	6.62E-04	0.0312
12/03/2013 12:04:00	1.4820461	0.64323413	6.62E-04	0.022061732
12/03/2013 12:05:30	1.4820461	0.64323413	6.62E-04	0.038212042
12/03/2013 12:07:00	1.9580548	0.6439636	6.62E-04	0.0312
12/03/2013 12:08:30	1.9580548	0.6439636	6.62E-04	0.0312
12/03/2013 12:10:00	1.9580548	0.6439636	6.62E-04	0.0312
12/03/2013 12:11:30	1.9580548	0.6439636	6.62E-04	0.0312
12/03/2013 12:13:00	1.9580548	0.6439636	6.62E-04	0.0312
12/03/2013 12:14:30	1.9580548	0.6439636	6.62E-04	0.0312
12/03/2013 12:16:00	1.9580548	0.6439636	6.62E-04	0.0312
12/03/2013 12:17:30	1.9580548	0.6439636	6.62E-04	0.0312
12/03/2013 12:19:00	1.4820461	0.64323413	6.62E-04	0.0312
12/03/2013 12:20:30	1.9580548	0.6439636	6.62E-04	0.0312
12/03/2013 12:22:00	1.9580548	0.6439636	6.62E-04	0.0312
