Time	Lux	CLA	CS	Activity
12/30/2013 09:32:00	52.293312	47.583748	0.06870284	0.7287054
12/30/2013 09:33:30	47.181007	36.078312	0.05197411	0.0312
12/30/2013 09:35:00	67.45603	52.241833	0.075352356	0.0312
12/30/2013 09:36:30	56.432636	27.3816	0.039106496	0.12864089
12/30/2013 09:38:00	50.554424	50.120083	0.07233314	0.0312
12/30/2013 09:39:30	51.117344	50.120945	0.07233435	0.022061732
12/30/2013 09:41:00	51.117344	50.120945	0.07233435	0.0312
12/30/2013 09:42:30	51.117344	50.120945	0.07233435	0.0312
12/30/2013 09:44:00	51.174046	52.063347	0.07509906	0.0312
12/30/2013 09:45:30	51.174046	52.063347	0.07509906	0.0312
12/30/2013 09:47:00	51.174046	52.063347	0.07509906	0.058369856
12/30/2013 09:48:30	48.83279	51.285393	0.07399343	0.0312
12/30/2013 09:50:00	48.83279	51.285393	0.07399343	0.0312
12/30/2013 09:51:30	48.83279	51.285393	0.07399343	0.022061732
12/30/2013 09:53:00	48.83279	51.285393	0.07399343	0.0312
12/30/2013 09:54:30	48.83279	51.285393	0.07399343	0.0312
12/30/2013 09:56:00	48.83279	51.285393	0.07399343	0.0312
12/30/2013 09:57:30	47.560665	48.56676	0.070112504	0.0312
12/30/2013 09:59:00	48.83279	51.285393	0.07399343	0.022061732
12/30/2013 10:00:30	48.83279	51.285393	0.07399343	0.022061732
12/30/2013 10:02:00	50.611126	52.062485	0.075097844	0.0312
12/30/2013 10:03:30	50.667828	54.00489	0.077848785	0.0312
12/30/2013 10:05:00	52.44617	54.781982	0.07894535	0.022061732
12/30/2013 10:06:30	52.50287	56.724384	0.08167656	0.022061732
12/30/2013 10:08:00	54.281204	57.501472	0.08276512	0.022061732
12/30/2013 10:09:30	56.11625	60.220966	0.08655643	0.0312
12/30/2013 10:11:00	56.11625	60.220966	0.08655643	0.022061732
12/30/2013 10:12:30	56.11625	60.220966	0.08655643	0.022061732
12/30/2013 10:14:00	54.281204	57.501472	0.08276512	0.022061732
12/30/2013 10:15:30	54.281204	57.501472	0.08276512	0.0312
