Time	Lux	CLA	CS	Activity
12/03/2013 10:57:00	591.74347	349.76785	0.34675497	0.0624
12/03/2013 10:58:30	558.4739	310.97485	0.32411885	0.0312
12/03/2013 11:00:00	509.2244	259.41064	0.28969646	0.08254744
12/03/2013 11:01:30	486.58026	584.5469	0.44352382	0.0312
12/03/2013 11:03:00	414.97043	493.52356	0.41251177	0.38529158
12/03/2013 11:04:30	181.39012	133.56235	0.17745186	0.44943166
12/03/2013 11:06:00	33.090675	27.8385	0.039785665	0.71249485
12/03/2013 11:07:30	99.87313	51.321976	0.07404542	0.49479303
12/03/2013 11:09:00	347.61246	175.60991	0.2202895	0.0312
12/03/2013 11:10:30	349.07004	174.98178	0.21969353	0.0312
12/03/2013 11:12:00	349.07004	174.98178	0.21969353	0.0312
12/03/2013 11:13:30	343.6835	175.14014	0.2198439	0.0312
12/03/2013 11:15:00	344.6445	174.71529	0.21944027	0.0312
12/03/2013 11:16:30	344.6445	174.71529	0.21944027	0.0312
12/03/2013 11:18:00	344.6445	174.71529	0.21944027	0.0312
12/03/2013 11:19:30	253.00943	290.29956	0.31095964	0.0624
12/03/2013 11:21:00	245.96494	293.8502	0.3132778	0.110308655
12/03/2013 11:22:30	23.38501	27.307096	0.03899572	0.0312
12/03/2013 11:24:00	66.097145	32.2544	0.04633413	0.08544472
12/03/2013 11:25:30	346.70428	178.1853	0.22272009	0.0312
12/03/2013 11:27:00	345.69052	176.45903	0.22109327	0.0312
12/03/2013 11:28:30	341.76157	175.9902	0.22064978	0.120837085
12/03/2013 11:30:00	134.34802	74.70609	0.106252514	0.5471132
12/03/2013 11:31:30	28.844917	14.760147	0.020347053	0.0312
12/03/2013 11:33:00	70.64887	38.74549	0.055886876	0.73766726
12/03/2013 11:34:30	99.30315	121.39827	0.16386949	0.5322321
12/03/2013 11:36:00	95.41617	103.889114	0.1433053	0.0312
12/03/2013 11:37:30	95.96557	105.69871	0.14548743	0.0312
12/03/2013 11:39:00	95.96557	105.69871	0.14548743	0.0312
12/03/2013 11:40:30	95.96557	105.69871	0.14548743	0.0312
12/03/2013 11:42:00	94.455185	103.27538	0.14256218	0.0312
12/03/2013 11:43:30	95.41617	103.889114	0.1433053	0.0312
12/03/2013 11:45:00	90.473434	97.81503	0.13588308	0.0312
12/03/2013 11:46:30	87.45266	92.96841	0.1298521	0.0312
12/03/2013 11:48:00	91.43441	98.428764	0.13663985	0.0312
12/03/2013 11:49:30	88.99528	94.77951	0.1321171	0.3529877
12/03/2013 11:51:00	200.91202	197.55347	0.24034274	0.25250807
12/03/2013 11:52:30	76.512276	73.555626	0.10471944	0.044123463
12/03/2013 11:54:00	39.027447	37.68337	0.054331016	0.054039985
12/03/2013 11:55:30	23.796581	26.111242	0.03721689	0.038212042
12/03/2013 11:57:00	7.942939	8.499679	0.011220592	0.21951145
12/03/2013 11:58:30	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 12:00:00	1.5103868	1.4570036	0.0016274154	0.0312
12/03/2013 12:01:30	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 12:03:00	1.5103868	1.4570036	0.0016274154	0.0312
12/03/2013 12:04:30	1.5103868	1.4570036	0.0016274154	0.0312
12/03/2013 12:06:00	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 12:07:30	2.9679725	3.0378022	0.0036481977	0.0312
12/03/2013 12:09:00	2.0069933	1.2531439	0.0013787448	0.0312
12/03/2013 12:10:30	2.9679725	3.0378022	0.0036481977	0.0312
12/03/2013 12:12:00	2.9679725	3.0378022	0.0036481977	0.0312
12/03/2013 12:13:30	2.9679725	3.0378022	0.0036481977	0.0312
12/03/2013 12:15:00	2.0069933	1.2531439	0.0013787448	0.0312
12/03/2013 12:16:30	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 12:18:00	1.5103868	1.4570036	0.0016274154	0.0312
12/03/2013 12:19:30	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 12:21:00	2.9679725	3.0378022	0.0036481977	0.0312
12/03/2013 12:22:30	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 12:24:00	2.9679725	3.0378022	0.0036481977	0.0312
12/03/2013 12:25:30	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 12:27:00	2.4713662	3.0370412	0.0036471128	0.022061732
12/03/2013 12:28:30	2.0069933	1.2531439	0.0013787448	0.0312
12/03/2013 12:30:00	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 12:31:30	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 12:33:00	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 12:34:30	1.5103868	1.4570036	0.0016274154	0.0312
12/03/2013 12:36:00	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 12:37:30	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 12:39:00	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 12:40:30	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 12:42:00	2.9679725	3.0378022	0.0036481977	0.0312
12/03/2013 12:43:30	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 12:45:00	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 12:46:30	2.9679725	3.0378022	0.0036481977	0.0312
12/03/2013 12:48:00	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 12:49:30	1.5103868	1.4570036	0.0016274154	0.0312
12/03/2013 12:51:00	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 12:52:30	1.5103868	1.4570036	0.0016274154	0.0312
12/03/2013 12:54:00	2.0069933	1.2531439	0.0013787448	0.0312
12/03/2013 12:55:30	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 12:57:00	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 12:58:30	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 13:00:00	2.9679725	3.0378022	0.0036481977	0.0312
12/03/2013 13:01:30	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 13:03:00	2.9679725	3.0378022	0.0036481977	0.0312
12/03/2013 13:04:30	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 13:06:00	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 13:07:30	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 13:09:00	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 13:10:30	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 13:12:00	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 13:13:30	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 13:15:00	2.9679725	3.0378022	0.0036481977	0.0312
12/03/2013 13:16:30	1.5103868	1.4570036	0.0016274154	0.0312
12/03/2013 13:18:00	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 13:19:30	2.9679725	3.0378022	0.0036481977	0.0312
12/03/2013 13:21:00	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 13:22:30	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 13:24:00	2.9679725	3.0378022	0.0036481977	0.0312
12/03/2013 13:25:30	2.4713662	3.0370412	0.0036471128	0.022061732
12/03/2013 13:27:00	2.9679725	3.0378022	0.0036481977	0.0312
12/03/2013 13:28:30	2.9679725	3.0378022	0.0036481977	0.0312
12/03/2013 13:30:00	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 13:31:30	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 13:33:00	1.5103868	1.4570036	0.0016274154	0.0312
12/03/2013 13:34:30	2.9679725	3.0378022	0.0036481977	0.0312
12/03/2013 13:36:00	2.9679725	3.0378022	0.0036481977	0.0312
12/03/2013 13:37:30	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 13:39:00	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 13:40:30	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 13:42:00	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 13:43:30	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 13:45:00	2.4713662	3.0370412	0.0036471128	0.0312
12/03/2013 13:46:30	1.5103868	1.4570036	0.0016274154	0.0312
