Time	Lux	CLA	CS	Activity
12/03/2013 10:53:00	865.1208	606.99805	0.45023853	0.31277904
12/03/2013 10:54:30	831.6476	642.6032	0.46024185	0.038212042
12/03/2013 10:56:00	611.53357	539.8638	0.42911604	0.044123463
12/03/2013 10:57:30	567.92737	405.701	0.37533477	0.0312
12/03/2013 10:59:00	516.4077	348.17682	0.34587535	0.0312
12/03/2013 11:00:30	518.1439	309.61246	0.32327646	0.15443212
12/03/2013 11:02:00	452.35785	286.99643	0.30878055	0.4992
12/03/2013 11:03:30	270.24173	315.01904	0.3265997	0.5372383
12/03/2013 11:05:00	146.6764	162.96205	0.20804147	0.28764978
12/03/2013 11:06:30	61.974953	49.100628	0.0708767	0.47419894
12/03/2013 11:08:00	314.39203	173.47032	0.21825421	0.49282175
12/03/2013 11:09:30	370.35196	208.7731	0.2500446	0.038212042
12/03/2013 11:11:00	371.80698	208.13556	0.24950287	0.038212042
12/03/2013 11:12:30	370.35196	208.7731	0.2500446	0.044123463
12/03/2013 11:14:00	362.39334	205.93657	0.24762557	0.038212042
12/03/2013 11:15:30	366.04156	207.48982	0.248953	0.038212042
12/03/2013 11:17:00	366.04156	207.48982	0.248953	0.038212042
12/03/2013 11:18:30	228.8884	139.14288	0.18349668	0.04933153
12/03/2013 11:20:00	320.02682	174.1884	0.21893892	0.04933153
12/03/2013 11:21:30	147.59763	97.444496	0.13542537	0.044123463
12/03/2013 11:23:00	75.07975	64.94749	0.093076564	0.0312
12/03/2013 11:24:30	281.1026	163.0071	0.20808604	0.058369856
12/03/2013 11:26:00	172.28775	111.30316	0.15216203	0.04933153
12/03/2013 11:27:30	362.3173	202.83487	0.2449544	0.038212042
12/03/2013 11:29:00	286.79193	160.51332	0.20560896	0.44068274
12/03/2013 11:30:30	251.89539	144.63033	0.18932931	0.0312
12/03/2013 11:32:00	153.28697	94.892235	0.13225766	0.673154
12/03/2013 11:33:30	2.193225	2.0863478	0.0024151087	0.44288617
12/03/2013 11:35:00	2.193225	2.0863478	0.0024151087	0.08824693
12/03/2013 11:36:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 11:38:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 11:39:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 11:41:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 11:42:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 11:44:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 11:45:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 11:47:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 11:48:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 11:50:00	2.193225	2.0863478	0.0024151087	0.33603427
12/03/2013 11:51:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 11:53:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 11:54:30	9.945195	8.933208	0.011842519	0.24467644
12/03/2013 11:56:00	11.400182	9.862434	0.013182044	0.27466634
12/03/2013 11:57:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 11:59:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:00:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:02:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:03:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:05:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:06:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:08:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:09:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:11:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:12:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:14:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:15:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:17:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:18:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:20:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:21:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:23:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:24:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:26:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:27:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:29:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:30:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:32:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:33:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:35:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:36:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:38:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:39:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:41:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:42:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:44:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:45:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:47:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:48:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:50:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:51:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:53:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:54:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:56:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:57:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 12:59:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 13:00:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 13:02:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 13:03:30	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 13:05:00	2.193225	2.0863478	0.0024151087	0.0312
12/03/2013 13:06:30	2.193225	2.0863478	0.0024151087	0.0312
