Time	Lux	CLA	CS	Activity
12/03/2013 10:57:00	417.0929	426.6124	0.38496	0.13599765
12/03/2013 10:58:30	412.30212	418.344	0.38121724	0.0312
12/03/2013 11:00:00	226.99425	234.00647	0.2706076	0.66332114
12/03/2013 11:01:30	26.701084	14.928505	0.020595599	0.038212042
12/03/2013 11:03:00	165.08069	137.45612	0.1816817	0.5354233
12/03/2013 11:04:30	218.33342	217.63628	0.25746012	0.4368
12/03/2013 11:06:00	118.564766	103.725494	0.14310732	0.6185159
12/03/2013 11:07:30	30.6173	36.285435	0.05227865	0.41975307
12/03/2013 11:09:00	8.70701	4.169823	0.005161792	0.022061732
12/03/2013 11:10:30	8.70701	4.169823	0.005161792	0.022061732
12/03/2013 11:12:00	8.70701	4.169823	0.005161792	0.022061732
12/03/2013 11:13:30	8.70701	4.169823	0.005161792	0.022061732
12/03/2013 11:15:00	8.70701	4.169823	0.005161792	0.022061732
12/03/2013 11:16:30	8.70701	4.169823	0.005161792	0.022061732
12/03/2013 11:18:00	8.70701	4.169823	0.005161792	0.022061732
12/03/2013 11:19:30	3.4694731	3.6997228	0.004528099	0.04933153
12/03/2013 11:21:00	5.831543	2.7920918	0.0033257187	0.044123463
12/03/2013 11:22:30	5.831543	2.7920918	0.0033257187	0.022061732
12/03/2013 11:24:00	5.831543	2.7920918	0.0033257187	0.022061732
12/03/2013 11:25:30	6.9389462	7.3994455	0.00965209	0.022061732
12/03/2013 11:27:00	6.9389462	7.3994455	0.00965209	0.022061732
12/03/2013 11:28:30	108.87189	56.45316	0.081296004	0.4461709
12/03/2013 11:30:00	239.70676	129.06909	0.17250028	0.53949845
12/03/2013 11:31:30	206.08067	108.40535	0.14872666	0.6173344
12/03/2013 11:33:00	26.567774	29.59596	0.04239554	0.67206854
12/03/2013 11:34:30	20.28949	9.728888	0.012989032	0.36116612
12/03/2013 11:36:00	28.335838	32.587532	0.046826757	0.0312
12/03/2013 11:37:30	28.402493	14.16033	0.019462561	0.0312
12/03/2013 11:39:00	28.402493	14.16033	0.019462561	0.0312
12/03/2013 11:40:30	27.29509	14.684759	0.020235777	0.0312
12/03/2013 11:42:00	23.75896	28.180567	0.04029398	0.0312
12/03/2013 11:43:30	26.63443	31.87938	0.045779336	0.0312
12/03/2013 11:45:00	17.347366	18.498613	0.025885481	0.0312
12/03/2013 11:46:30	16.75336	18.497704	0.025884146	0.0312
12/03/2013 11:48:00	21.990898	25.188997	0.03584432	0.0312
12/03/2013 11:49:30	36.329487	35.42196	0.051008426	0.4272236
12/03/2013 11:51:00	95.02996	92.17241	0.12885234	0.038212042
12/03/2013 11:52:30	151.28777	146.6358	0.19143383	0.038212042
12/03/2013 11:54:00	194.92232	188.58554	0.23232454	0.26289585
12/03/2013 11:55:30	181.11108	176.07007	0.22072539	0.28424552
12/03/2013 11:57:00	128.70285	121.44591	0.16392381	0.0312
12/03/2013 11:58:30	128.7695	123.729324	0.1665162	0.0312
12/03/2013 12:00:00	128.7695	123.729324	0.1665162	0.0312
12/03/2013 12:01:30	128.10884	121.44499	0.16392277	0.0312
12/03/2013 12:03:00	128.10884	121.44499	0.16392277	0.022061732
12/03/2013 12:04:30	125.300026	120.029594	0.1623057	0.0312
12/03/2013 12:06:00	129.8769	124.43656	0.16731508	0.0312
12/03/2013 12:07:30	128.7695	123.729324	0.1665162	0.0312
12/03/2013 12:09:00	128.17549	123.72841	0.1665152	0.0312
12/03/2013 12:10:30	125.366684	122.31301	0.16491064	0.0312
12/03/2013 12:12:00	129.8769	124.43656	0.16731508	0.0312
12/03/2013 12:13:30	131.64496	127.42814	0.17067288	0.0312
12/03/2013 12:15:00	131.64496	127.42814	0.17067288	0.0312
12/03/2013 12:16:30	129.8769	124.43656	0.16731508	0.0312
12/03/2013 12:18:00	129.8769	124.43656	0.16731508	0.0312
12/03/2013 12:19:30	128.17549	123.72841	0.1665152	0.0312
