Time	Lux	CLA	CS	Activity
12/30/2013 09:34:00	66.738945	68.1329	0.09742016	0.5740291
12/30/2013 09:35:30	39.769127	34.51867	0.04967775	0.1910602
12/30/2013 09:37:00	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 09:38:30	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 09:40:00	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 09:41:30	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 09:43:00	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 09:44:30	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 09:46:00	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 09:47:30	2.1837206	1.2487094	0.001373321	0.058369856
12/30/2013 09:49:00	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 09:50:30	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 09:52:00	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 09:53:30	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 09:55:00	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 09:56:30	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 09:58:00	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 09:59:30	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 10:01:00	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 10:02:30	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 10:04:00	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 10:05:30	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 10:07:00	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 10:08:30	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 10:10:00	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 10:11:30	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 10:13:00	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 10:14:30	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 10:16:00	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 10:17:30	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 10:19:00	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 10:20:30	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 10:22:00	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 10:23:30	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 10:25:00	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 10:26:30	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 10:28:00	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 10:29:30	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 10:31:00	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 10:32:30	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 10:34:00	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 10:35:30	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 10:37:00	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 10:38:30	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 10:40:00	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 10:41:30	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 10:43:00	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 10:44:30	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 10:46:00	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 10:47:30	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 10:49:00	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 10:50:30	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 10:52:00	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 10:53:30	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 10:55:00	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 10:56:30	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 10:58:00	2.1837206	1.2487094	0.001373321	0.0312
12/30/2013 10:59:30	2.1837206	1.2487094	0.001373321	0.022061732
12/30/2013 11:01:00	2.1837206	1.2487094	0.001373321	0.0312
